devolucaoId,protocolo,mesRef,dataAbertura,dataFechamento,motivoId,unidadeId,canalEntrada,criticidade,slaDias,tempoCorrecaoDias,slaEstourado,status
2061,DV-102061,2025-04,2025-04-20,2025-04-24,70,5,E-mail,Média,6,4,0,Concluído
2062,DV-102062,2025-04,2025-04-06,2025-04-11,70,13,Esteira Interna,Média,6,5,0,Concluído
2063,DV-102063,2025-04,2025-04-21,2025-04-27,71,9,Portal SILIC,Média,6,6,0,Concluído
2064,DV-102064,2025-04,2025-04-02,2025-04-06,71,8,Portal SILIC,Média,6,4,0,Concluído
2065,DV-102065,2025-04,2025-04-25,2025-05-01,72,15,E-mail,Média,6,6,0,Concluído
2066,DV-102066,2025-04,2025-04-18,2025-04-25,73,3,Esteira Interna,Média,6,7,1,Concluído
2067,DV-102067,2025-04,2025-04-15,2025-04-20,73,10,Portal SILIC,Média,6,5,0,Concluído
2068,DV-102068,2025-04,2025-04-25,2025-04-30,74,9,E-mail,Média,6,5,0,Concluído
2069,DV-102069,2025-04,2025-04-03,2025-04-09,74,18,Esteira Interna,Média,6,6,0,Concluído
2070,DV-102070,2025-04,2025-04-23,2025-04-27,75,15,Portal SILIC,Média,6,4,0,Concluído
2071,DV-102071,2025-04,2025-04-04,2025-04-09,75,3,Portal SILIC,Média,6,5,0,Concluído
2072,DV-102072,2025-04,2025-04-14,2025-04-20,76,5,Esteira Interna,Média,6,6,0,Concluído
2073,DV-102073,2025-04,2025-04-27,2025-05-01,76,10,Portal SILIC,Média,6,4,0,Concluído
2074,DV-102074,2025-04,2025-04-01,2025-04-07,77,17,Esteira Interna,Média,6,6,0,Concluído
2075,DV-102075,2025-04,2025-04-05,2025-04-09,78,6,Portal SILIC,Média,6,4,0,Concluído
2076,DV-102076,2025-04,2025-04-19,2025-04-23,78,1,E-mail,Média,6,4,0,Concluído
2077,DV-102077,2025-04,2025-04-07,2025-04-14,79,12,Esteira Interna,Média,6,7,1,Concluído
2078,DV-102078,2025-04,2025-04-15,2025-04-19,79,8,Portal SILIC,Média,6,4,0,Concluído
2079,DV-102079,2025-04,2025-04-14,2025-04-20,80,14,Portal SILIC,Média,6,6,0,Concluído
2080,DV-102080,2025-04,2025-04-07,2025-04-12,80,17,Portal SILIC,Média,6,5,0,Concluído
2081,DV-102081,2025-04,2025-04-25,2025-05-01,81,18,Portal SILIC,Média,6,6,0,Concluído
2082,DV-102082,2025-04,2025-04-19,2025-04-23,81,8,E-mail,Média,6,4,0,Concluído
2083,DV-102083,2025-04,2025-04-25,2025-04-30,82,16,E-mail,Alta,5,5,0,Concluído
2084,DV-102084,2025-04,2025-04-15,2025-04-20,83,17,Portal SILIC,Alta,5,5,0,Concluído
2085,DV-102085,2025-04,2025-04-07,2025-04-13,83,17,E-mail,Alta,5,6,1,Concluído
2086,DV-102086,2025-04,2025-04-19,2025-04-23,84,15,E-mail,Alta,5,4,0,Concluído
2087,DV-102087,2025-04,2025-04-27,2025-04-30,84,8,Esteira Interna,Alta,5,3,0,Concluído
2088,DV-102088,2025-04,2025-04-18,2025-04-21,85,1,Portal SILIC,Alta,5,3,0,Concluído
2089,DV-102089,2025-04,2025-04-17,2025-04-20,85,14,Portal SILIC,Alta,5,3,0,Concluído
2090,DV-102090,2025-04,2025-04-25,2025-04-28,86,13,E-mail,Alta,5,3,0,Concluído
2091,DV-102091,2025-04,2025-04-03,2025-04-10,87,11,Esteira Interna,Alta,5,7,1,Concluído
2092,DV-102092,2025-04,2025-04-09,2025-04-15,87,9,Esteira Interna,Alta,5,6,1,Concluído
2093,DV-102093,2025-04,2025-04-13,2025-04-20,88,1,Esteira Interna,Alta,5,7,1,Concluído
2094,DV-102094,2025-04,2025-04-23,2025-04-28,89,7,Portal SILIC,Alta,5,5,0,Concluído
2095,DV-102095,2025-04,2025-04-13,2025-04-19,89,18,Portal SILIC,Alta,5,6,1,Concluído
2096,DV-102096,2025-04,2025-04-07,2025-04-15,89,13,Portal SILIC,Alta,5,8,1,Concluído
2097,DV-102097,2025-04,2025-04-05,2025-04-13,90,17,Portal SILIC,Alta,5,8,1,Concluído
2098,DV-102098,2025-04,2025-04-03,2025-04-08,90,14,Portal SILIC,Alta,5,5,0,Concluído
2099,DV-102099,2025-04,2025-04-27,2025-05-02,90,18,Esteira Interna,Alta,5,5,0,Concluído
2100,DV-102100,2025-04,2025-04-08,2025-04-15,91,11,Portal SILIC,Alta,5,7,1,Concluído
2101,DV-102101,2025-04,2025-04-18,2025-04-24,91,15,Portal SILIC,Alta,5,6,1,Concluído
2102,DV-102102,2025-04,2025-04-13,2025-04-18,91,4,E-mail,Alta,5,5,0,Concluído
2103,DV-102103,2025-04,2025-04-03,2025-04-10,92,9,Portal SILIC,Alta,5,7,1,Concluído
2104,DV-102104,2025-04,2025-04-17,2025-04-22,92,2,E-mail,Alta,5,5,0,Concluído
2105,DV-102105,2025-04,2025-04-09,2025-04-14,92,9,Portal SILIC,Alta,5,5,0,Concluído
2106,DV-102106,2025-04,2025-04-07,2025-04-13,93,18,Esteira Interna,Alta,5,6,1,Concluído
2107,DV-102107,2025-04,2025-04-01,2025-04-06,94,5,Portal SILIC,Alta,5,5,0,Concluído
2108,DV-102108,2025-04,2025-04-20,2025-04-27,94,8,Portal SILIC,Alta,5,7,1,Concluído
2109,DV-102109,2025-04,2025-04-16,2025-04-23,94,15,Portal SILIC,Alta,5,7,1,Concluído
2110,DV-102110,2025-04,2025-04-27,2025-05-02,95,3,E-mail,Alta,5,5,0,Concluído
2111,DV-102111,2025-04,2025-04-12,2025-04-18,95,3,E-mail,Alta,5,6,1,Concluído
2112,DV-102112,2025-04,2025-04-10,2025-04-16,95,6,Esteira Interna,Alta,5,6,1,Concluído
2113,DV-102113,2025-04,2025-04-06,2025-04-11,96,14,E-mail,Alta,5,5,0,Concluído
2114,DV-102114,2025-04,2025-04-13,2025-04-21,96,12,Portal SILIC,Alta,5,8,1,Concluído
2115,DV-102115,2025-04,2025-04-18,2025-04-25,96,14,Portal SILIC,Alta,5,7,1,Concluído
2116,DV-102116,2025-04,2025-04-20,2025-04-25,97,5,Portal SILIC,Alta,5,5,0,Concluído
2117,DV-102117,2025-04,2025-04-15,2025-04-22,97,10,E-mail,Alta,5,7,1,Concluído
2118,DV-102118,2025-04,2025-04-21,2025-04-28,98,4,Portal SILIC,Alta,5,7,1,Concluído
2119,DV-102119,2025-04,2025-04-24,2025-04-29,98,10,Portal SILIC,Alta,5,5,0,Concluído
2120,DV-102120,2025-04,2025-04-03,2025-04-09,98,18,Esteira Interna,Alta,5,6,1,Concluído
2121,DV-102121,2025-04,2025-04-10,2025-04-16,99,12,Esteira Interna,Média,6,6,0,Concluído
2122,DV-102122,2025-04,2025-04-13,2025-04-18,100,16,Portal SILIC,Média,6,5,0,Concluído
2123,DV-102123,2025-04,2025-04-21,2025-04-25,100,13,Portal SILIC,Média,6,4,0,Concluído
2124,DV-102124,2025-04,2025-04-24,2025-05-01,101,18,Portal SILIC,Média,6,7,1,Concluído
2125,DV-102125,2025-04,2025-04-02,2025-04-09,101,7,E-mail,Média,6,7,1,Concluído
2126,DV-102126,2025-04,2025-04-26,2025-05-01,102,14,E-mail,Média,6,5,0,Concluído
2127,DV-102127,2025-04,2025-04-20,2025-04-26,103,13,Portal SILIC,Média,6,6,0,Concluído
2128,DV-102128,2025-04,2025-04-14,2025-04-20,103,3,Portal SILIC,Média,6,6,0,Concluído
2129,DV-102129,2025-04,2025-04-27,2025-05-03,103,18,E-mail,Média,6,6,0,Concluído
2130,DV-102130,2025-04,2025-04-25,2025-05-01,104,4,Portal SILIC,Média,6,6,0,Concluído
2131,DV-102131,2025-04,2025-04-10,2025-04-17,104,15,Portal SILIC,Média,6,7,1,Concluído
2132,DV-102132,2025-04,2025-04-10,2025-04-16,105,4,Portal SILIC,Média,6,6,0,Concluído
2133,DV-102133,2025-04,2025-04-22,2025-04-27,105,4,E-mail,Média,6,5,0,Concluído
2134,DV-102134,2025-04,2025-04-06,2025-04-10,105,9,Portal SILIC,Média,6,4,0,Concluído
2135,DV-102135,2025-04,2025-04-03,2025-04-07,106,5,Portal SILIC,Média,6,4,0,Concluído
2136,DV-102136,2025-04,2025-04-13,2025-04-17,106,18,E-mail,Média,6,4,0,Concluído
2137,DV-102137,2025-04,2025-04-08,2025-04-13,107,15,E-mail,Média,6,5,0,Concluído
2138,DV-102138,2025-04,2025-04-08,2025-04-14,108,12,E-mail,Média,6,6,0,Concluído
2139,DV-102139,2025-04,2025-04-03,2025-04-07,108,2,Esteira Interna,Média,6,4,0,Concluído
2140,DV-102140,2025-04,2025-04-20,2025-04-26,108,11,E-mail,Média,6,6,0,Concluído
2141,DV-102141,2025-04,2025-04-09,2025-04-13,109,10,Esteira Interna,Média,6,4,0,Concluído
2142,DV-102142,2025-04,2025-04-10,2025-04-15,110,2,Portal SILIC,Média,6,5,0,Concluído
2143,DV-102143,2025-04,2025-04-21,2025-04-26,110,10,Esteira Interna,Média,6,5,0,Concluído
2144,DV-102144,2025-04,2025-04-16,2025-04-20,111,8,Portal SILIC,Alta,5,4,0,Concluído
2145,DV-102145,2025-04,2025-04-15,2025-04-19,111,8,Portal SILIC,Alta,5,4,0,Concluído
2146,DV-102146,2025-04,2025-04-20,2025-04-25,112,5,Esteira Interna,Alta,5,5,0,Concluído
2147,DV-102147,2025-04,2025-04-18,2025-04-24,112,13,Portal SILIC,Alta,5,6,1,Concluído
2148,DV-102148,2025-04,2025-04-03,2025-04-06,113,8,Portal SILIC,Alta,5,3,0,Concluído
2149,DV-102149,2025-04,2025-04-02,2025-04-07,113,8,Portal SILIC,Alta,5,5,0,Concluído
2150,DV-102150,2025-04,2025-04-01,2025-04-07,114,14,Portal SILIC,Alta,5,6,1,Concluído
2151,DV-102151,2025-04,2025-04-27,2025-05-02,114,9,Esteira Interna,Alta,5,5,0,Concluído
2152,DV-102152,2025-04,2025-04-06,2025-04-10,115,9,Portal SILIC,Alta,5,4,0,Concluído
2153,DV-102153,2025-04,2025-04-16,2025-04-21,116,6,E-mail,Alta,5,5,0,Concluído
2154,DV-102154,2025-04,2025-04-04,2025-04-09,116,15,Portal SILIC,Alta,5,5,0,Concluído
2155,DV-102155,2025-04,2025-04-27,2025-05-03,116,11,E-mail,Alta,5,6,1,Concluído
2156,DV-102156,2025-04,2025-04-27,2025-05-03,117,5,Portal SILIC,Alta,5,6,1,Concluído
2157,DV-102157,2025-04,2025-04-26,2025-05-02,117,15,Portal SILIC,Alta,5,6,1,Concluído
2158,DV-102158,2025-04,2025-04-12,2025-04-17,118,1,Portal SILIC,Alta,5,5,0,Concluído
2159,DV-102159,2025-04,2025-04-09,2025-04-15,118,17,Portal SILIC,Alta,5,6,1,Concluído
2160,DV-102160,2025-04,2025-04-14,2025-04-18,118,9,Portal SILIC,Alta,5,4,0,Concluído
2161,DV-102161,2025-04,2025-04-27,2025-05-04,119,3,Esteira Interna,Média,6,7,1,Concluído
2162,DV-102162,2025-04,2025-04-11,2025-04-18,120,17,Portal SILIC,Média,6,7,1,Concluído
2163,DV-102163,2025-04,2025-04-01,2025-04-06,120,15,Portal SILIC,Média,6,5,0,Concluído
2164,DV-102164,2025-04,2025-04-06,2025-04-11,120,9,E-mail,Média,6,5,0,Concluído
2165,DV-102165,2025-04,2025-04-10,2025-04-16,121,6,Portal SILIC,Média,6,6,0,Concluído
2166,DV-102166,2025-04,2025-04-10,2025-04-16,121,10,E-mail,Média,6,6,0,Concluído
2167,DV-102167,2025-04,2025-04-24,2025-04-28,121,3,Esteira Interna,Média,6,4,0,Concluído
2168,DV-102168,2025-04,2025-04-15,2025-04-20,122,16,Portal SILIC,Média,6,5,0,Concluído
2169,DV-102169,2025-04,2025-04-04,2025-04-08,122,10,Portal SILIC,Média,6,4,0,Concluído
2170,DV-102170,2025-04,2025-04-21,2025-04-26,122,2,Portal SILIC,Média,6,5,0,Concluído
2171,DV-102171,2025-04,2025-04-25,2025-05-01,123,14,E-mail,Média,6,6,0,Concluído
2172,DV-102172,2025-04,2025-04-26,2025-05-02,124,7,Portal SILIC,Média,6,6,0,Concluído
2173,DV-102173,2025-04,2025-04-27,2025-05-03,125,5,Portal SILIC,Média,6,6,0,Concluído
2174,DV-102174,2025-04,2025-04-07,2025-04-12,125,7,Portal SILIC,Média,6,5,0,Concluído
2175,DV-102175,2025-04,2025-04-03,2025-04-09,126,7,E-mail,Média,6,6,0,Concluído
2176,DV-102176,2025-04,2025-04-20,2025-04-25,126,12,Portal SILIC,Média,6,5,0,Concluído
2177,DV-102177,2025-04,2025-04-23,2025-04-30,127,15,Portal SILIC,Média,6,7,1,Concluído
2178,DV-102178,2025-04,2025-04-04,2025-04-08,128,11,Portal SILIC,Média,6,4,0,Concluído
2179,DV-102179,2025-04,2025-04-17,2025-04-23,129,2,E-mail,Média,6,6,0,Concluído
2180,DV-102180,2025-04,2025-04-09,2025-04-14,129,16,Esteira Interna,Média,6,5,0,Concluído
2181,DV-102181,2025-04,2025-04-09,2025-04-16,129,2,Portal SILIC,Média,6,7,1,Concluído
2182,DV-102182,2025-04,2025-04-07,2025-04-13,130,17,E-mail,Média,6,6,0,Concluído
2183,DV-102183,2025-04,2025-04-20,2025-04-26,130,2,Esteira Interna,Média,6,6,0,Concluído
2184,DV-102184,2025-04,2025-04-09,2025-04-14,130,9,Esteira Interna,Média,6,5,0,Concluído
2185,DV-102185,2025-04,2025-04-11,2025-04-18,131,10,Portal SILIC,Média,6,7,1,Concluído
2186,DV-102186,2025-04,2025-04-12,2025-04-18,132,18,Portal SILIC,Média,6,6,0,Concluído
2187,DV-102187,2025-04,2025-04-04,2025-04-08,133,17,Portal SILIC,Média,6,4,0,Concluído
2188,DV-102188,2025-04,2025-04-03,2025-04-08,133,16,Esteira Interna,Média,6,5,0,Concluído
2189,DV-102189,2025-04,2025-04-21,2025-04-25,134,12,E-mail,Média,6,4,0,Concluído
2190,DV-102190,2025-04,2025-04-27,2025-05-04,135,2,Portal SILIC,Média,6,7,1,Concluído
2191,DV-102191,2025-04,2025-04-10,2025-04-17,135,17,Portal SILIC,Média,6,7,1,Concluído
2192,DV-102192,2025-04,2025-04-04,2025-04-08,135,18,Esteira Interna,Média,6,4,0,Concluído
2193,DV-102193,2025-04,2025-04-17,2025-04-22,136,10,Portal SILIC,Alta,5,5,0,Concluído
2194,DV-102194,2025-04,2025-04-17,2025-04-22,136,17,Portal SILIC,Alta,5,5,0,Concluído
2195,DV-102195,2025-04,2025-04-01,2025-04-07,136,14,E-mail,Alta,5,6,1,Concluído
2196,DV-102196,2025-04,2025-04-17,2025-04-23,137,4,Portal SILIC,Alta,5,6,1,Concluído
2197,DV-102197,2025-04,2025-04-25,2025-05-02,137,7,Portal SILIC,Alta,5,7,1,Concluído
2198,DV-102198,2025-04,2025-04-15,2025-04-19,138,2,Portal SILIC,Alta,5,4,0,Concluído
2199,DV-102199,2025-04,2025-04-23,2025-04-30,138,4,Portal SILIC,Alta,5,7,1,Concluído
2200,DV-102200,2025-04,2025-04-19,2025-04-25,138,11,Portal SILIC,Alta,5,6,1,Concluído
2201,DV-102201,2025-04,2025-04-07,2025-04-13,139,3,Portal SILIC,Alta,5,6,1,Concluído
2202,DV-102202,2025-04,2025-04-02,2025-04-08,139,6,Portal SILIC,Alta,5,6,1,Concluído
2203,DV-102203,2025-04,2025-04-20,2025-04-27,139,2,Portal SILIC,Alta,5,7,1,Concluído
2204,DV-102204,2025-04,2025-04-17,2025-04-23,140,11,Esteira Interna,Alta,5,6,1,Concluído
2205,DV-102205,2025-04,2025-04-11,2025-04-17,140,17,Portal SILIC,Alta,5,6,1,Concluído
2206,DV-102206,2025-04,2025-04-18,2025-04-23,140,15,Portal SILIC,Alta,5,5,0,Concluído
2207,DV-102207,2025-04,2025-04-09,2025-04-17,141,13,Portal SILIC,Alta,5,8,1,Concluído
2208,DV-102208,2025-04,2025-04-07,2025-04-14,141,2,Esteira Interna,Alta,5,7,1,Concluído
2209,DV-102209,2025-04,2025-04-27,2025-05-03,142,8,E-mail,Alta,5,6,1,Concluído
2210,DV-102210,2025-04,2025-04-25,2025-05-01,142,6,Esteira Interna,Alta,5,6,1,Concluído
2211,DV-102211,2025-04,2025-04-07,2025-04-14,142,3,Portal SILIC,Alta,5,7,1,Concluído
2212,DV-102212,2025-04,2025-04-18,2025-04-23,143,15,Portal SILIC,Alta,5,5,0,Concluído
2213,DV-102213,2025-04,2025-04-24,2025-04-29,143,3,Portal SILIC,Alta,5,5,0,Concluído
2214,DV-102214,2025-04,2025-04-19,2025-04-26,143,2,Portal SILIC,Alta,5,7,1,Concluído
2215,DV-102215,2025-04,2025-04-06,2025-04-14,143,7,Portal SILIC,Alta,5,8,1,Concluído
2216,DV-102216,2025-04,2025-04-21,2025-04-26,144,14,E-mail,Alta,5,5,0,Concluído
2217,DV-102217,2025-04,2025-04-27,2025-05-04,144,4,Esteira Interna,Alta,5,7,1,Concluído
2218,DV-102218,2025-04,2025-04-01,2025-04-08,144,15,Portal SILIC,Alta,5,7,1,Concluído
2219,DV-102219,2025-04,2025-04-13,2025-04-18,145,2,Portal SILIC,Alta,5,5,0,Concluído
2220,DV-102220,2025-04,2025-04-02,2025-04-10,146,4,Portal SILIC,Alta,5,8,1,Concluído
2221,DV-102221,2025-04,2025-04-19,2025-04-27,146,18,Esteira Interna,Alta,5,8,1,Concluído
2222,DV-102222,2025-04,2025-04-25,2025-05-01,146,13,Portal SILIC,Alta,5,6,1,Concluído
2223,DV-102223,2025-04,2025-04-02,2025-04-09,147,18,E-mail,Média,6,7,1,Concluído
2224,DV-102224,2025-04,2025-04-03,2025-04-09,147,17,E-mail,Média,6,6,0,Concluído
2225,DV-102225,2025-04,2025-04-20,2025-04-24,148,9,E-mail,Média,6,4,0,Concluído
2226,DV-102226,2025-04,2025-04-27,2025-05-02,149,6,Portal SILIC,Média,6,5,0,Concluído
2227,DV-102227,2025-04,2025-04-09,2025-04-13,150,5,Portal SILIC,Média,6,4,0,Concluído
2228,DV-102228,2025-04,2025-04-05,2025-04-10,151,15,Portal SILIC,Média,6,5,0,Concluído
2229,DV-102229,2025-04,2025-04-14,2025-04-20,151,2,Portal SILIC,Média,6,6,0,Concluído
2230,DV-102230,2025-04,2025-04-03,2025-04-08,152,4,Portal SILIC,Média,6,5,0,Concluído
2231,DV-102231,2025-04,2025-04-09,2025-04-15,153,10,Portal SILIC,Média,6,6,0,Concluído
2232,DV-102232,2025-04,2025-04-25,2025-05-01,153,18,E-mail,Média,6,6,0,Concluído
2233,DV-102233,2025-04,2025-04-23,2025-04-27,154,15,Portal SILIC,Média,6,4,0,Concluído
2234,DV-102234,2025-04,2025-04-05,2025-04-11,154,11,Portal SILIC,Média,6,6,0,Concluído
2235,DV-102235,2025-04,2025-04-05,2025-04-12,155,4,E-mail,Média,6,7,1,Concluído
2236,DV-102236,2025-04,2025-04-14,2025-04-20,155,11,Esteira Interna,Média,6,6,0,Concluído
2237,DV-102237,2025-04,2025-04-07,2025-04-13,156,13,E-mail,Média,6,6,0,Concluído
2238,DV-102238,2025-04,2025-04-05,2025-04-09,157,17,Portal SILIC,Média,6,4,0,Concluído
2239,DV-102239,2025-04,2025-04-13,2025-04-20,157,11,E-mail,Média,6,7,1,Concluído
2240,DV-102240,2025-04,2025-04-14,2025-04-21,158,13,Esteira Interna,Média,6,7,1,Concluído
2241,DV-102241,2025-04,2025-04-08,2025-04-14,158,4,Portal SILIC,Média,6,6,0,Concluído
2242,DV-102242,2025-04,2025-04-19,2025-04-24,159,16,Portal SILIC,Média,6,5,0,Concluído
2243,DV-102243,2025-04,2025-04-04,2025-04-10,160,13,Portal SILIC,Média,6,6,0,Concluído
2244,DV-102244,2025-04,2025-04-12,2025-04-16,161,11,Esteira Interna,Média,6,4,0,Concluído
2245,DV-102245,2025-04,2025-04-19,2025-04-24,161,9,Portal SILIC,Média,6,5,0,Concluído
2246,DV-102246,2025-04,2025-04-22,2025-04-26,161,14,Portal SILIC,Média,6,4,0,Concluído
2247,DV-102247,2025-04,2025-04-05,2025-04-10,162,16,E-mail,Média,6,5,0,Concluído
2248,DV-102248,2025-04,2025-04-22,2025-04-27,162,13,E-mail,Média,6,5,0,Concluído
2249,DV-102249,2025-04,2025-04-03,2025-04-07,162,7,E-mail,Média,6,4,0,Concluído
2250,DV-102250,2025-04,2025-04-24,2025-05-01,163,3,E-mail,Média,6,7,1,Concluído
2251,DV-102251,2025-04,2025-04-17,2025-04-22,163,10,Esteira Interna,Média,6,5,0,Concluído
2252,DV-102252,2025-04,2025-04-10,2025-04-15,164,5,Portal SILIC,Alta,5,5,0,Concluído
2253,DV-102253,2025-04,2025-04-27,2025-05-05,164,7,Portal SILIC,Alta,5,8,1,Concluído
2254,DV-102254,2025-04,2025-04-15,2025-04-20,164,3,Portal SILIC,Alta,5,5,0,Concluído
2255,DV-102255,2025-04,2025-04-19,2025-04-27,165,4,Portal SILIC,Alta,5,8,1,Concluído
2256,DV-102256,2025-04,2025-04-23,2025-04-30,165,10,E-mail,Alta,5,7,1,Concluído
2257,DV-102257,2025-04,2025-04-16,2025-04-20,166,5,E-mail,Alta,5,4,0,Concluído
2258,DV-102258,2025-04,2025-04-13,2025-04-18,166,10,Portal SILIC,Alta,5,5,0,Concluído
2259,DV-102259,2025-04,2025-04-14,2025-04-20,167,4,E-mail,Alta,5,6,1,Concluído
2260,DV-102260,2025-04,2025-04-11,2025-04-17,168,9,E-mail,Alta,5,6,1,Concluído
2261,DV-102261,2025-04,2025-04-06,2025-04-13,168,12,E-mail,Alta,5,7,1,Concluído
2262,DV-102262,2025-04,2025-04-21,2025-04-28,168,18,Portal SILIC,Alta,5,7,1,Concluído
2263,DV-102263,2025-04,2025-04-05,2025-04-11,169,12,Portal SILIC,Alta,5,6,1,Concluído
2264,DV-102264,2025-04,2025-04-15,2025-04-22,169,17,Portal SILIC,Alta,5,7,1,Concluído
2265,DV-102265,2025-04,2025-04-05,2025-04-11,170,14,E-mail,Alta,5,6,1,Concluído
2266,DV-102266,2025-04,2025-04-23,2025-05-01,170,4,Portal SILIC,Alta,5,8,1,Concluído
2267,DV-102267,2025-04,2025-04-05,2025-04-13,171,16,Portal SILIC,Alta,5,8,1,Concluído
2268,DV-102268,2025-04,2025-04-26,2025-05-03,171,12,E-mail,Alta,5,7,1,Concluído
2269,DV-102269,2025-04,2025-04-15,2025-04-21,172,16,E-mail,Alta,5,6,1,Concluído
2270,DV-102270,2025-04,2025-04-26,2025-05-02,173,17,Esteira Interna,Alta,5,6,1,Concluído
2271,DV-102271,2025-04,2025-04-21,2025-04-27,173,13,Esteira Interna,Alta,5,6,1,Concluído
2272,DV-102272,2025-04,2025-04-07,2025-04-13,174,11,Portal SILIC,Alta,5,6,1,Concluído
2273,DV-102273,2025-04,2025-04-08,2025-04-15,174,8,Portal SILIC,Alta,5,7,1,Concluído
2274,DV-102274,2025-04,2025-04-23,2025-04-29,175,9,Portal SILIC,Alta,5,6,1,Concluído
2275,DV-102275,2025-04,2025-04-06,2025-04-12,175,7,E-mail,Alta,5,6,1,Concluído
2276,DV-102276,2025-04,2025-04-25,2025-04-30,175,1,Portal SILIC,Alta,5,5,0,Concluído
2277,DV-102277,2025-04,2025-04-25,2025-04-30,176,13,E-mail,Média,6,5,0,Concluído
2278,DV-102278,2025-04,2025-04-19,2025-04-26,176,15,E-mail,Média,6,7,1,Concluído
2279,DV-102279,2025-04,2025-04-27,2025-05-02,177,15,Portal SILIC,Média,6,5,0,Concluído
2280,DV-102280,2025-04,2025-04-04,2025-04-11,177,12,E-mail,Média,6,7,1,Concluído
2281,DV-102281,2025-04,2025-04-16,2025-04-22,178,4,Portal SILIC,Média,6,6,0,Concluído
2282,DV-102282,2025-04,2025-04-06,2025-04-13,179,11,Esteira Interna,Média,6,7,1,Concluído
2283,DV-102283,2025-04,2025-04-19,2025-04-26,179,15,Portal SILIC,Média,6,7,1,Concluído
2284,DV-102284,2025-04,2025-04-25,2025-04-30,179,2,Portal SILIC,Média,6,5,0,Concluído
2285,DV-102285,2025-04,2025-04-05,2025-04-10,180,2,Esteira Interna,Média,6,5,0,Concluído
2286,DV-102286,2025-04,2025-04-16,2025-04-21,181,6,Esteira Interna,Média,6,5,0,Concluído
2287,DV-102287,2025-04,2025-04-03,2025-04-07,182,17,E-mail,Média,6,4,0,Concluído
2288,DV-102288,2025-04,2025-04-25,2025-04-29,182,8,Portal SILIC,Média,6,4,0,Concluído
2289,DV-102289,2025-04,2025-04-26,2025-05-03,183,16,Portal SILIC,Média,6,7,1,Concluído
2290,DV-102290,2025-04,2025-04-04,2025-04-09,183,12,Esteira Interna,Média,6,5,0,Concluído
2291,DV-102291,2025-04,2025-04-17,2025-04-24,183,12,Portal SILIC,Média,6,7,1,Concluído
2292,DV-102292,2025-04,2025-04-10,2025-04-15,184,4,E-mail,Média,6,5,0,Concluído
2293,DV-102293,2025-04,2025-04-10,2025-04-17,184,12,Portal SILIC,Média,6,7,1,Concluído
2294,DV-102294,2025-04,2025-04-02,2025-04-09,185,12,Portal SILIC,Média,6,7,1,Concluído
2295,DV-102295,2025-04,2025-04-21,2025-04-26,185,10,Portal SILIC,Média,6,5,0,Concluído
2296,DV-102296,2025-04,2025-04-13,2025-04-19,186,4,Esteira Interna,Média,6,6,0,Concluído
2297,DV-102297,2025-04,2025-04-24,2025-04-29,187,7,E-mail,Média,6,5,0,Concluído
2298,DV-102298,2025-04,2025-04-05,2025-04-11,187,16,Portal SILIC,Média,6,6,0,Concluído
2299,DV-102299,2025-04,2025-04-03,2025-04-07,188,3,Portal SILIC,Média,6,4,0,Concluído
2300,DV-102300,2025-04,2025-04-01,2025-04-08,188,3,Portal SILIC,Média,6,7,1,Concluído
2301,DV-102301,2025-04,2025-04-26,2025-05-02,189,10,E-mail,Média,6,6,0,Concluído
2302,DV-102302,2025-04,2025-04-02,2025-04-08,189,5,Esteira Interna,Média,6,6,0,Concluído
2303,DV-102303,2025-04,2025-04-21,2025-04-28,190,4,Portal SILIC,Alta,5,7,1,Concluído
2304,DV-102304,2025-04,2025-04-07,2025-04-12,190,2,E-mail,Alta,5,5,0,Concluído
2305,DV-102305,2025-04,2025-04-24,2025-05-01,190,4,Portal SILIC,Alta,5,7,1,Concluído
2306,DV-102306,2025-04,2025-04-18,2025-04-24,191,4,Esteira Interna,Alta,5,6,1,Concluído
2307,DV-102307,2025-04,2025-04-04,2025-04-10,192,9,Portal SILIC,Média,6,6,0,Concluído
2308,DV-102308,2025-04,2025-04-18,2025-04-25,192,1,Portal SILIC,Média,6,7,1,Concluído
2309,DV-102309,2025-04,2025-04-02,2025-04-09,193,11,E-mail,Média,6,7,1,Concluído
2310,DV-102310,2025-04,2025-04-13,2025-04-20,193,17,Portal SILIC,Média,6,7,1,Concluído
2311,DV-102311,2025-04,2025-04-11,2025-04-16,194,7,Portal SILIC,Média,6,5,0,Concluído
2312,DV-102312,2025-04,2025-04-18,2025-04-24,194,12,Portal SILIC,Média,6,6,0,Concluído
2313,DV-102313,2025-04,2025-04-08,2025-04-12,195,4,Portal SILIC,Média,6,4,0,Concluído
2314,DV-102314,2025-04,2025-04-23,2025-04-27,196,13,Portal SILIC,Média,6,4,0,Concluído
2315,DV-102315,2025-04,2025-04-13,2025-04-19,197,4,Esteira Interna,Média,6,6,0,Concluído
2316,DV-102316,2025-04,2025-04-19,2025-04-24,197,7,E-mail,Média,6,5,0,Concluído
2317,DV-102317,2025-04,2025-04-10,2025-04-14,198,7,Portal SILIC,Média,6,4,0,Concluído
2318,DV-102318,2025-04,2025-04-13,2025-04-17,198,1,Portal SILIC,Média,6,4,0,Concluído
2319,DV-102319,2025-04,2025-04-20,2025-04-25,199,15,Portal SILIC,Média,6,5,0,Concluído
